State,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,population
HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004464285714285714,0.007751937984496124,0.007017543859649123,0.009404388714733543,0.008547008547008548,0.01078167115902965,0.012919896640826873,0.014634146341463415,0.013793103448275862,0.013574660633484163,0.017204301075268817,0.01646090534979424,0.018072289156626505,0.017892644135188866,0.01744186046511628,0.017013232514177693,0.016666666666666666,0.016304347826086956,0.015706806282722512,0.015544041450777202,0.015437392795883362,0.015384615384615385,0.015228426395939087,0.015126050420168067,0.015025041736227046,0.014925373134328358,0.01487603305785124,0.01485148514851485,0.01485148514851485,0.026143790849673203,0.02593192868719611,0.025889967637540454,0.025889967637540454,0.027463651050080775,0.027463651050080775,0.027243589743589744,0.0272,0.02711323763955343,0.02711323763955343,0.026984126984126985,0.02694136291600634,0.026856240126382307,0.026813880126182965,0.026687598116169546,0.026729559748427674,0.026687598116169546,0.026687598116169546,0.02664576802507837,0.02664576802507837,0.026604068857589983,0.0265625,0.0264797507788162,0.0264797507788162,0.026438569206842923,0.026438569206842923,0.026438569206842923,0.026438569206842923,0.026438569206842923,0.02631578947368421,0.026234567901234566,0.026113671274961597,0.026113671274961597,0.026113671274961597,0.02607361963190184,0.026033690658499236,0.025954198473282442,0.025602409638554216,0.02526002971768202,0.025185185185185185,0.02514792899408284,0.024926686217008796,0.024817518248175182,0.024566473988439308,0.024079320113314446,0.02351313969571231,0.023351648351648352,0.02309782608695652,1.0
IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00819672131147541,0.006896551724137931,0.00558659217877095,0.01276595744680851,0.010067114093959731,0.011904761904761904,0.014150943396226415,0.014112903225806451,0.016423357664233577,0.017915309446254073,0.015736766809728183,0.014012738853503185,0.019585253456221197,0.026455026455026454,0.02480916030534351,0.023580786026200874,0.02125984251968504,0.0223342939481268,0.022516556291390728,0.0258349086326402,0.023976608187134502,0.022655426765015807,0.02657973921765296,0.02802428771602055,0.0274442538593482,0.029505582137161084,0.02586206896551724,0.025055502695845226,0.02283984589983489,0.02403846153846154,0.02448355011476664,0.02408824853669518,0.02201690583841164,0.02161172161172161,0.021687158469945355,0.021333333333333333,0.02163426399649174,0.022682721926631195,0.02158182049003428,0.02027105293640681,0.019960732984293194,0.019276363261519432,0.02019211919231523,0.020959523122776658,0.020810712993123415,0.02114091028217,0.02151551517229556,0.02207727044656297,0.021839359378791556,0.022325581395348838,0.023043903908426838,0.023283057548689413,0.023935033480552786,0.02416032399972069,0.023970497848801474,0.023748996521273748,0.023935648420639593,0.024541062801932367,0.025079942316132673,0.02548003657421518,0.02644116245831348,0.02609251510925151,0.025991792065663474,0.026229322456378882,0.026570974634306688,0.027029949183695536,0.027672822095684103,0.027541154951659264,0.027308659719726913,0.027283812620668632,0.02802426430039605,0.028235882058970516,0.0279240543021402,0.02788580100540643,0.027908713305642412,0.027870370370370372,0.02770803852649838,0.02805593143888137,0.02795307083814772,0.02801194239550404,0.027717813660305672,0.027554876236572837,0.027196652719665274,0.027156283789403643,1.0
ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.017094017094017096,0.018867924528301886,0.01910828025477707,0.016867469879518072,0.017142857142857144,0.01347305389221557,0.010123734533183352,0.009891196834817012,0.00929368029739777,0.00909090909090909,0.010265183917878529,0.011570247933884297,0.013798701298701298,0.016999260901699925,0.01790830945558739,0.019189765458422176,0.018947368421052633,0.022711631108052306,0.02663934426229508,0.0258349086326402,0.0254816656308266,0.025981873111782478,0.026378896882494004,0.026913875598086126,0.027649769585253458,0.028878822197055492,0.03,0.02949208083014746,0.028969957081545063,0.029708222811671087,0.029582673005810883,0.03025560772039645,0.02972834443874936,0.030272452068617558,0.030799801291604572,0.03048180924287119,0.03056768558951965,0.03056768558951965,0.029914529914529916,0.0305594734367654,0.030583873957367932,0.03076216712580349,0.030385487528344673,0.030044843049327353,0.030044843049327353,0.030530973451327433,0.03009158307893589,0.029690189328743545,0.030625265844321566,0.030569514237855946,0.030202730657840297,0.030202730657840297,0.030167142274765593,0.030694668820678513,0.03033932135728543,0.030003947887879984,0.03005780346820809,0.0297029702970297,0.0297029702970297,0.0297029702970297,0.030022238695329873,0.030036630036630037,0.02963498373689917,0.02963498373689917,0.028893587033121917,0.028883409651285663,0.02857142857142857,0.028308321964529332,0.02776848444295751,0.02718637405830331,0.026679524268723883,0.026449968132568516,0.026449968132568516,0.026035131744040152,0.026397515527950312,0.026081620128873887,0.02605271129960618,0.025962399283795883,0.025603296056503827,0.025603296056503827,0.025707683419988445,1.0
IL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.003484320557491289,0.009501187648456057,0.008561643835616438,0.007978723404255319,0.0076263107721639654,0.008560311284046693,0.010416666666666666,0.009656652360515022,0.010236220472440945,0.00958044268252395,0.013463191062732742,0.014142732811140122,0.014237690330235317,0.016519272484565327,0.019936890418818128,0.02044803334201615,0.023559914327584263,0.023558945640629526,0.02434689888039808,0.02504282567909291,0.02803807275142035,0.03064066852367688,0.03215199123127512,0.03332587787966898,0.03529902497523333,0.0345307179511774,0.032694578149123604,0.03733975737761335,0.0385506892765646,0.04166504722297796,0.04105465491604105,0.04321263085635833,0.04250972121531668,0.042821318604577344,0.04441351768372009,0.04457800438658957,0.045705621141557455,0.04527112232030265,0.044885452325664904,0.0440359030435575,0.043222389328450926,0.04418154978480986,0.04397306798546148,0.04449232630226053,0.04381880140591268,0.04365811965811966,0.04254696267382289,0.04167319442268526,0.043027381060674975,0.0435897811716769,0.04388440480894056,0.0439150713162319,0.043992586848227544,0.04380378989618309,0.04377104377104377,0.04337718030259227,0.04476378278170719,0.04466103333371243,0.044898681924324085,0.0446417947580776,0.04433968274192521,0.043877561597545425,0.04465506335571018,0.045055273379145507,0.044867112708290725,0.04471695071177246,0.04443743506011578,0.04401831452015051,0.04360402828369402,0.043495162786588326,0.04445999737544289,0.04476310518682229,0.044861261291943025,0.044822685492755206,0.04482030301518402,0.04464167876468259,0.044976473844450596,0.04539581011451923,0.045979591345961156,0.046026766212620626,0.04620719549198093,0.046216711286459065,0.04613419724627749,0.04657678435985945,0.04694564472275497,0.0473583460949464,0.04771559674985137,0.04769126936581001,0.04759461580249894,0.047558188488602875,1.0
IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.11428571428571428,0.09090909090909091,0.04032258064516129,0.07258064516129033,0.07,0.07364341085271318,0.06666666666666667,0.06079664570230608,0.036382536382536385,0.04573804573804574,0.03814935064935065,0.037648612945838836,0.04206393718452047,0.041685965724872626,0.043291731669266774,0.04377880184331797,0.044819557625145515,0.04685916919959473,0.04762984803810388,0.04937272359368677,0.04884692209914654,0.05115261652364126,0.052275232246890256,0.05314989138305576,0.05275198492800431,0.05202020202020202,0.053521469407614645,0.05555555555555555,0.05759982104909965,0.057940589902382704,0.05734555128584097,0.057900178588213176,0.057201499196858824,0.05763466643829751,0.058560794044665014,0.06030878095850756,0.06344483756834995,0.059980911827325456,0.058905736845782965,0.05855315747402078,0.05701754385964912,0.056879184510525364,0.05590386624869383,0.056515882815130765,0.05700789092275484,0.0577929819105375,0.05679879578524837,0.05614086430592137,0.05768499143998478,0.057809284244225934,0.057558113693941954,0.05737988247493951,0.057395701643489255,0.0571677307022635,0.05731112916328188,0.05749094238961659,0.05814683941892423,0.057818558759166125,0.058161350844277676,0.05851726919410428,0.05787862416711687,0.057390688617454416,0.05835830255731308,0.058628583142574055,0.058937520882058135,0.058906722799631626,0.05865406402744958,0.058146577831617204,0.05771778212325743,0.05762933857236411,0.05764248704663212,0.05759748313519073,0.05791183571279544,0.05791183571279544,0.056871763718938935,0.05672027570361861,0.057330987114718734,0.056828366569572034,0.05680401230291779,0.05681787110710087,0.0570393598615917,0.05672943190328448,0.05676530802158943,0.05675362928676625,0.05666284044662423,0.05670701804196887,0.056557502682266385,0.05641959385984877,0.056127690495878124,0.05567647786297304,1.0
KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.2,0.16666666666666666,0.16666666666666666,0.125,0.07692307692307693,0.0625,0.047619047619047616,0.029411764705882353,0.022727272727272728,0.037037037037037035,0.031746031746031744,0.02531645569620253,0.021739130434782608,0.024,0.01764705882352941,0.01951219512195122,0.019011406844106463,0.015625,0.024390243902439025,0.02336448598130841,0.02074688796680498,0.023636363636363636,0.025806451612903226,0.03008595988538682,0.029451137884872823,0.029585798816568046,0.03333333333333333,0.03639846743295019,0.03800904977375565,0.0412725709372313,0.043547110055423596,0.041979010494752625,0.04509090909090909,0.04842105263157895,0.05157401205626256,0.05103969754253308,0.049911920140927775,0.048630519843487985,0.05089334055224689,0.05141129032258065,0.05039525691699605,0.05067873303167421,0.045949214026602174,0.04111071042192571,0.03927986906710311,0.03844941695556256,0.03787195671776375,0.03667621776504298,0.035886448848419926,0.031877213695395513,0.03171390013495277,0.02992623814541623,0.02883276993438059,0.029748283752860413,0.029508797653958946,0.0286013254272759,0.026692708333333332,0.02585410895660203,0.025637225844694723,0.024788651669293595,0.02516519049627443,0.02519857573267598,0.024693005872931127,0.02453908075824461,0.024282281522701402,0.02428035043804756,0.024126352443725903,0.023230879199428164,0.023413358687901117,0.023320570831883047,0.02339248674809864,0.022468179302711676,0.022546419098143235,0.022536456031816175,0.022804891483970476,0.02252155172413793,0.022345179825494787,0.022575516693163752,0.021817064426917956,0.021817064426917956,0.021817064426917956,0.021289295662554716,0.021844901201469567,0.02190923317683881,0.02190923317683881,0.02224139583932509,0.02224139583932509,0.022169135212613475,0.022097378277153558,0.022097378277153558,0.022127973446431866,0.022127973446431866,0.02192744991878722,0.02192744991878722,0.02192744991878722,0.021486592715521006,1.0
KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.045454545454545456,0.038461538461538464,0.029411764705882353,0.0425531914893617,0.037037037037037035,0.05660377358490566,0.045454545454545456,0.03305785123966942,0.026143790849673203,0.026041666666666668,0.02066115702479339,0.030405405405405407,0.028011204481792718,0.02570694087403599,0.02558139534883721,0.034026465028355386,0.03210272873194221,0.04341736694677871,0.04774193548387097,0.045924225028702644,0.04639175257731959,0.0545790934320074,0.054385964912280704,0.04932735426008968,0.052352551358515576,0.05319148936170213,0.051059206952743075,0.04920553562275756,0.05157170923379175,0.05243958048335613,0.05311676909569798,0.05363825363825364,0.054538216560509556,0.05375139977603583,0.05030591434398368,0.05087545424512719,0.053824362606232294,0.0551744706233224,0.05509085664839919,0.05329070077271516,0.05280783101494075,0.051307350764676865,0.051536414226953785,0.051605504587155966,0.05195666592969268,0.051118210862619806,0.05098684210526316,0.05098684210526316,0.049491392801251956,0.04984721161191749,0.04734848484848485,0.04774759574827062,0.04803921568627451,0.04741447891805887,0.04723430702299565,0.04723430702299565,0.046612709832134294,0.04686815593517302,0.046142958244869074,0.04547975596228508,0.0446656800753397,0.04353493222106361,0.04353493222106361,0.04371446620341125,0.04548278861687585,0.046067140406763046,0.04659584741670691,0.04643154019712623,0.045640247461188284,0.045640247461188284,0.045640247461188284,0.04403218596334377,0.04408199250606128,0.04455823074408977,0.04420006344506715,0.04446049102537652,0.04446049102537652,0.04375996810207337,0.043461160275319564,0.04324428214491639,0.04270229863576901,0.0423728813559322,0.041585387480049654,0.041585387480049654,0.04108155255124291,0.040769230769230766,0.04067368421052631,0.04130015916897043,0.04085491163173038,0.0400964242667738,0.0400964242667738,0.03993041828101526,1.0
LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.019417475728155338,0.022058823529411766,0.02040816326530612,0.025,0.02557544757033248,0.026168224299065422,0.026246719160104987,0.023894862604540025,0.02905982905982906,0.03251445086705202,0.036211699164345405,0.03603994789405124,0.04336734693877551,0.041352248717174765,0.043256997455470736,0.04598558289833458,0.045463228271251196,0.041718555417185554,0.03397844732790851,0.036385091946110726,0.03265828864163932,0.03658724058416603,0.03444100632315351,0.0356177843281749,0.03816793893129771,0.038293216630196934,0.03911891526832563,0.0401779021538154,0.040646853146853144,0.03983438035408338,0.04699265594496607,0.05017774131802023,0.051352672027009015,0.05248128758707221,0.05373425505746639,0.05416475111798387,0.05415986949429037,0.0565369602832884,0.058290104146042056,0.059840683893530214,0.061251817277526974,0.06197427482931613,0.06230157247973705,0.06262006797694694,0.06428204940262405,0.06500596550851441,0.06636188299164227,0.0669593088071349,0.06675132129864782,0.06694389528938578,0.0669003403997169,0.06784464077346225,0.0686251932756522,0.06942903752039152,0.06955563478429974,0.0696045341654461,0.06973725862614752,0.07017764502436724,0.07085999687841424,0.07090741876149602,0.07022740873728306,0.0705711491152672,0.07066858164551397,0.07037058550185873,0.07024114782909333,0.07012386551743821,0.07036470721486011,0.06864894491641546,0.06881656161703978,0.06922848102977365,0.06924363400949504,0.06854945637761867,0.06823677846703817,0.06794678584420309,0.06792987883475123,0.06768779698716004,0.06768779698716004,0.06724479310258402,0.06666501326852013,0.06681071525032534,0.06709156368590055,0.06671963786959453,0.06668413155826526,0.06621160409556313,0.06595665171898356,0.06573751451800232,0.06518848023479776,0.06484362579209157,0.06460244648318043,0.06407378597621959,0.0624635395285526,0.06222784701516549,0.061604341558551684,1.0
MA,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002403846153846154,0.003816793893129771,0.007751937984496124,0.011597938144329897,0.00950734658599827,0.008174386920980926,0.010356255178127589,0.010802469135802469,0.0103359173126615,0.009894867037724181,0.009735744089012517,0.013444108761329305,0.015766347893512535,0.017175998215480704,0.018457988848298405,0.018404907975460124,0.01848,0.018790200187902003,0.023421052631578947,0.02578916021441334,0.026556148038646324,0.028560530205502314,0.030010061682488296,0.029677318049776243,0.031415171592347205,0.033980754891169265,0.037034561133765624,0.0386874242565489,0.040811580722051044,0.04289013526888816,0.0447776873178034,0.045632267991827055,0.0475982426757931,0.05081035767511177,0.05127870847185103,0.05014812925503737,0.05117342730749044,0.05287926600149572,0.053186213736672455,0.054063325443381015,0.05651264688309102,0.05728806471846503,0.05778171696910327,0.05804144092479966,0.05880711442713,0.05920071793535687,0.059939377552617724,0.061368432744640676,0.06174631380475034,0.06241620538143974,0.0630676413483966,0.0640031879475017,0.06510157783385588,0.06480361014470831,0.06602730536541734,0.06670560463361806,0.06703348077822131,0.06717059329118247,0.06739913963492618,0.06733906171024215,0.06753483082172305,0.06818028548949084,0.0682474135251543,0.06852314361473885,0.06877441033361699,0.06875640679794982,0.06878879823310569,0.06908733843510187,0.0694863086393547,0.06997207439801886,0.070326241728788,0.07027964403277225,0.07057368176898098,0.06972429735011955,0.06997568641404257,0.07039924403496338,0.07057682321010396,0.07054682319903273,0.07067641469185122,0.07072972659422251,0.07097079319730518,0.07130962121576744,0.07156572833058106,0.07156983576485425,0.07175015943422268,0.0718826498662163,0.07220175579820633,0.07235310814646607,1.0
MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.009345794392523364,0.010526315789473684,0.015789473684210527,0.012295081967213115,0.010416666666666666,0.011461318051575931,0.009456264775413711,0.006896551724137931,0.00646830530401035,0.010050251256281407,0.012077294685990338,0.010623229461756374,0.010240963855421687,0.015113350125944584,0.015015015015015015,0.014865844815083394,0.01696,0.01856469936270435,0.02249690976514215,0.023564401738732556,0.022427202025682765,0.02231204527081649,0.024540757749712972,0.02677410969586691,0.02857142857142857,0.02630106323447118,0.030827702702702704,0.032997707107965304,0.03635014836795252,0.029986173522295195,0.030145445681319574,0.03281627562553589,0.032607106302090946,0.03445360388924117,0.03681895093062606,0.03762313314267556,0.03562831006259028,0.039119666779241245,0.038103438996824716,0.04105300969877354,0.042219901536625394,0.04432505036937542,0.045304019869377245,0.0429575964202003,0.04462060229640829,0.044615505459115544,0.04403349880632081,0.045102522495943355,0.0453431807690942,0.04517754400299595,0.04520831281394662,0.045316166677237264,0.04501795194402676,0.04461690588200042,0.04574146384427938,0.046679305986441454,0.04662563017018077,0.046587713605883624,0.04668440603841189,0.04677352850221626,0.04627533826266284,0.04568540137200626,0.04605714015643831,0.045922352400643233,0.04601116513596254,0.045873172876140234,0.045556733828207845,0.04844392248972402,0.0485278080697928,0.0482208867686843,0.047517502212923474,0.04632553395963677,0.04627511294818802,0.046153846153846156,0.046037580167273,0.04814384080042827,0.04827122096724323,0.04824734147302087,0.04804439746300211,0.04815504253579444,0.04806017009091066,0.04789629604260493,0.04818172557807884,0.048214856297193215,0.04805887336578235,0.0482734726873773,0.04819729390066755,0.04820019124487448,0.04813644570544235,1.0
ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.004739336492890996,0.011857707509881422,0.01090909090909091,0.01818181818181818,0.020348837209302327,0.018617021276595744,0.020833333333333332,0.021929824561403508,0.02127659574468085,0.02004008016032064,0.023121387283236993,0.0260707635009311,0.02857142857142857,0.02905982905982906,0.030894308943089432,0.030063291139240507,0.027298850574712645,0.027285129604365622,0.02990897269180754,0.03278688524590164,0.035108958837772396,0.037825059101654845,0.03926096997690531,0.04004576659038902,0.040586245772266064,0.04304635761589404,0.04700854700854701,0.0487551867219917,0.05055611729019211,0.04930966469428008,0.049902152641878667,0.049132947976878616,0.04933586337760911,0.048446069469835464,0.04906333630686887,0.04865334491746308,0.04814189189189189,0.0473421926910299,0.04979591836734694,0.04948124501197127,0.046651617757712566,0.045884923525127456,0.04548685145700071,0.0445993031358885,0.044490075290896644,0.04403794037940379,0.043593130779392336,0.04411764705882353,0.043098063710181135,0.0425273390036452,0.041617122473246136,0.04149620105201637,0.04195402298850575,0.040154015401540157,0.03891257995735608,0.03852080123266564,0.03906646372399797,0.039235412474849095,0.039,0.03749406739439962,0.03793911007025761,0.038408779149519894,0.038236617183985605,0.03906935908691835,0.03836206896551724,0.03795309168443497,0.039595619208087615,0.039337474120082816,0.03885480572597137,0.039500201531640466,0.03884264764169639,0.03852140077821012,0.038253477588871716,0.03837298541826554,0.03793626707132018,0.03749531308586427,0.036751194413818446,0.03627130939426913,0.03580379520229144,0.03594306049822064,1.0
MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0029940119760479044,0.00546448087431694,0.0063532401524777635,0.005797101449275362,0.010542168674698794,0.012849162011173185,0.017872711421098517,0.019964973730297722,0.023522975929978117,0.022365591397849462,0.0232387923147301,0.028329484218629714,0.03402075397346644,0.036116171900117885,0.038650477338029475,0.03760106758772274,0.03796934327098861,0.03920320753516197,0.042223254733418515,0.04454636512204122,0.047136888670434994,0.05003952936799516,0.056187173521794476,0.05797524277914392,0.060353924831561004,0.05801115749229509,0.065479056331247,0.06846776205581495,0.0715311004784689,0.07418387741505662,0.07496183701971483,0.07607104207778981,0.07711061794767606,0.0819682077417789,0.08288919643120049,0.08441963273634097,0.08426598242070207,0.08804000107529772,0.08784427966101695,0.08919131117508505,0.09090677534386143,0.09091134163551286,0.09161892329634733,0.09134717596201544,0.09308356681408757,0.09264810196096378,0.09406785446105537,0.09410757725921254,0.09431323803604723,0.09513376131110186,0.09483614697120159,0.09678316293793045,0.09653124005516071,0.09639491839138482,0.0972988733157007,0.09735482537714404,0.09651263639847515,0.09631360332294912,0.09662342806218438,0.0956236067112519,0.09466931242414318,0.09582394070225041,0.09546003471960147,0.09584252439525928,0.09565685237750692,0.09600632806607678,0.09558124222693687,0.09546630708116186,0.09560118366828241,0.09608560157080323,0.09588845446592756,0.0955740632680848,0.09603923843679131,0.09567702252966492,0.09584897788902795,0.09615784368070954,0.09601627277585285,0.09606634501468038,0.09214109203091307,0.09207297056478717,0.09152884540725212,0.0913968519033924,0.09145609553414792,0.09133169683952133,0.09146089748490177,0.09120258272800645,0.0913219813771209,0.09107013081395349,0.09106453809487781,1.0
MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0072992700729927005,0.005917159763313609,0.00425531914893617,0.0038314176245210726,0.0034965034965034965,0.005813953488372093,0.007575757575757576,0.011337868480725623,0.017892644135188866,0.017361111111111112,0.01589825119236884,0.024745269286754003,0.02425876010781671,0.027918781725888325,0.027809965237543453,0.03125,0.030612244897959183,0.031805425631431246,0.033766233766233764,0.040160642570281124,0.04578313253012048,0.04484933426769446,0.04326328800988875,0.042501517911353974,0.04607206142941524,0.04764542936288089,0.04924044002095338,0.05367504835589942,0.054825555052106935,0.057094162760971456,0.05805927730410069,0.06341656757827982,0.06837280366692132,0.0719165767709457,0.07483914663054521,0.0780300607611129,0.08402842137781896,0.08489165924606708,0.08303448275862069,0.06880931837791199,0.06691377292235662,0.06478725267028541,0.06346649484536082,0.06295180722891566,0.05920687742651137,0.057954400713284934,0.05654657805759589,0.05425611449321799,0.05294992563212692,0.051738525730180805,0.05130936529072348,0.05011022553840936,0.049167200512491994,0.049403747870528106,0.049359737939249554,0.047976959820174206,0.04676643506146446,0.04602323503127793,0.04459376908979841,0.043874074944202986,0.04392618589380731,0.04439804384856311,0.04420122079562198,0.0428362646777201,0.042142614105866914,0.04129129129129129,0.040894394098091896,0.04144962379235119,0.04210067552843757,0.042290037402244136,0.04242474363215349,0.04185615969734777,0.0416584011108907,0.042037567154229245,0.04198237204267821,0.04243900582346896,0.042550037064492216,0.042509090909090906,0.042497489599770476,0.04237828644320034,0.04267180925666199,0.0428185408438994,0.04260908129498857,0.04276028730616903,0.042531326659152685,0.04260067609701664,0.04248525722477438,1.0
