State,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,population
MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.038461538461538464,0.041666666666666664,0.03333333333333333,0.02830188679245283,0.01639344262295082,0.0196078431372549,0.022727272727272728,0.01593625498007968,0.013574660633484163,0.012062726176115802,0.013513513513513514,0.012596899224806201,0.010479041916167664,0.011313639220615965,0.010365521003818877,0.009000473709142587,0.010065645514223195,0.013929928239763613,0.01395519647447668,0.017451432334540665,0.01743312293357379,0.022322690025430914,0.025864344154130376,0.027335984095427434,0.026689107958643904,0.02531356898517674,0.028827674567584883,0.030451665644798693,0.030148786217697728,0.031664770572620404,0.032129243056816116,0.031487705643021405,0.0308673909294706,0.03217113020043793,0.03408905561898548,0.03485424588086185,0.03991533111581494,0.04047689137474242,0.03964947565005028,0.040633319321843914,0.04343642611683849,0.04325493376588267,0.0439633417452517,0.04348383786557209,0.04354261749105711,0.04244095432202374,0.041346043413345586,0.04258195336262251,0.04394876325088339,0.04510711594358919,0.04782101579896087,0.04930822844065328,0.04944325263050363,0.04957923552671601,0.05265273311897106,0.05372720063441713,0.054791849468655555,0.055475435054321696,0.05555555555555555,0.05550381821568262,0.055749448934606906,0.05609003448901797,0.056144728633811605,0.058294382220654375,0.05807009952401558,0.05754660764450498,0.056849486601552715,0.05634613802747388,0.0558586434329452,0.05565788419956755,0.05573097568676982,0.05755845780871197,0.05943192343315838,0.05869366626065774,0.057971014492753624,0.05763986142846613,0.05711379160005813,0.05609738734249306,0.05601572371191914,0.05590965775252875,0.05549061404111944,0.05563858695652174,0.05630872483221477,0.05585193966936706,0.05588770470496491,0.05589783083044539,0.0555414979757085,0.05494024153682498,0.054357897337698434,1.0
MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0125,0.007142857142857143,0.009615384615384616,0.008032128514056224,0.0031847133757961785,0.013297872340425532,0.012396694214876033,0.012396694214876033,0.012396694214876033,0.018518518518518517,0.01775147928994083,0.019251336898395723,0.019736842105263157,0.021222410865874362,0.01986301369863014,0.02234993614303959,0.02459954233409611,0.027597402597402596,0.03080939947780679,0.032950574138791815,0.033215234720992026,0.03286004056795132,0.0348221044663134,0.03416037396619921,0.03231292517006803,0.035633300939423386,0.03601190476190476,0.03535911602209945,0.03668514119820533,0.038016112789526685,0.036976363210858884,0.03748890860692103,0.03884525578433454,0.039444103821786224,0.03902912621359223,0.0384969607662553,0.03852889667250438,0.038266169996613614,0.03760262725779967,0.037697160883280754,0.037951531778692274,0.038156736131493986,0.03884033846580663,0.039123420274267275,0.04013245033112583,0.0393600812595226,0.041778646469582216,0.04443916349809886,0.04561686441654187,0.0447794036747717,0.04473628016228913,0.04516740366392925,0.04486715600124057,0.04603270745003028,0.04599068292199425,0.045754131244626996,0.04555977405315307,0.04589219832628453,0.04616338826865143,0.0462265802836631,0.04734638065122639,0.047654878354652624,0.04746317512274959,0.047245342845818473,0.04739555281988151,0.04717337157521322,0.047201367724671074,0.047521865889212825,0.04772759652372133,0.04823889739663093,0.048018395779791695,0.04755953164057361,0.047403771635236375,0.046986266531027464,0.047895591357562134,0.04794898522288307,0.04796423825057388,0.047900262467191604,0.04761345623202019,0.04731294880704193,0.04714430550861778,0.046777489368752416,0.04696969696969697,0.04696969696969697,0.04614739929809858,0.0459479015918958,0.04565718677940046,0.04520430324763877,1.0
MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.013605442176870748,0.012422360248447204,0.022598870056497175,0.020202020202020204,0.018433179723502304,0.02074688796680498,0.019083969465648856,0.017793594306049824,0.016891891891891893,0.015723270440251572,0.018867924528301886,0.01812688821752266,0.01812688821752266,0.01812688821752266,0.01812688821752266,0.01812688821752266,0.01812688821752266,0.01812688821752266,0.01812688821752266,0.021791767554479417,0.023696682464454975,0.028169014084507043,0.02771362586605081,0.02771362586605081,0.032036613272311214,0.03644646924829157,0.03619909502262444,0.036036036036036036,0.035955056179775284,0.03571428571428571,0.035634743875278395,0.037694013303769404,0.03991130820399113,0.03982300884955752,0.03982300884955752,0.039647577092511016,0.039647577092511016,0.039473684210526314,0.039473684210526314,0.039473684210526314,0.039473684210526314,0.039301310043668124,0.0392156862745098,0.0392156862745098,0.0391304347826087,0.03896103896103896,0.038876889848812095,0.038876889848812095,0.03854389721627409,0.03837953091684435,0.03837953091684435,0.03821656050955414,0.038135593220338986,0.037578288100208766,0.037578288100208766,0.037578288100208766,0.0371900826446281,0.0371900826446281,0.0371900826446281,0.03925619834710744,0.03909465020576132,0.03877551020408163,0.03815261044176707,0.03725490196078431,0.03653846153846154,0.03625954198473282,0.03598484848484849,0.035849056603773584,0.034926470588235295,0.03663003663003663,0.03656307129798903,0.036231884057971016,0.036036036036036036,0.035650623885918005,0.0351493848857645,0.03496503496503497,0.03436426116838488,0.03350083752093802,0.03436988543371522,0.033925686591276254,1.0
NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00202020202020202,0.001607717041800643,0.003931847968545216,0.004305705059203444,0.0034393809114359416,0.004608294930875576,0.0053655264922870555,0.006329113924050633,0.00862533692722372,0.009077878643096034,0.009991673605328892,0.011992263056092843,0.011498257839721254,0.013970816516609749,0.015178050204319907,0.01751505199781062,0.018674852903555896,0.018325214567385756,0.01768346595932803,0.016638935108153077,0.02130201075054748,0.0225534418513434,0.024190547078526237,0.02579873569109858,0.026638339597973525,0.026385224274406333,0.026646706586826347,0.030834429343855035,0.03393185352749894,0.03415096896598455,0.034438447699820095,0.03498542274052478,0.03514150943396226,0.035146347084581704,0.037049144600632015,0.03709931686810299,0.03764353469795307,0.03644688644688645,0.0364221140472879,0.036093964334705075,0.036139491682850626,0.0367256998286134,0.03724321781401913,0.037714712471994025,0.037862397230636086,0.03774899011004318,0.03693162566917395,0.03644586326150572,0.037403883748208,0.037576832900323175,0.03695849742502272,0.03712784588441331,0.03599043221894643,0.035328435609334484,0.03449182396550818,0.034824102746332304,0.034635261379447425,0.03409254375449532,0.03340582057095267,0.03218137794408981,0.031795269484296236,0.031257835353113245,0.03151957531519575,0.03204321163140154,0.031051989452556182,0.03224223203835844,0.03162383895334128,0.03162383895334128,0.03063143140405456,0.030761506276150628,0.030451738706532335,0.030013813889237725,0.02896501940024664,0.028602796717901308,0.02797635800731776,0.027642544764419505,0.027743327042329468,0.027405156151750158,0.026929800116535355,0.026451691114074433,0.025783548974730255,0.025138841663833164,0.02478825772693007,1.0
ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.010752688172043012,0.010309278350515464,0.027522935779816515,0.023809523809523808,0.02040816326530612,0.018867924528301886,0.017341040462427744,0.016129032258064516,0.014492753623188406,0.013333333333333334,0.016877637130801686,0.01593625498007968,0.01858736059479554,0.025179856115107913,0.023890784982935155,0.025974025974025976,0.027190332326283987,0.026392961876832845,0.024657534246575342,0.022900763358778626,0.022900763358778626,0.022900763358778626,0.02544529262086514,0.02073365231259968,0.02021772939346812,0.020618556701030927,0.021156558533145273,0.020053475935828877,0.019925280199252802,0.0196078431372549,0.020191285866099893,0.01919191919191919,0.018393030009680542,0.01780693533270853,0.02077687443541102,0.020815264527320035,0.020990764063811923,0.02040816326530612,0.019747235387045814,0.023449319213313162,0.022627737226277374,0.023174157303370788,0.02323991797676008,0.02350570852921424,0.023762376237623763,0.024203821656050957,0.0243161094224924,0.02336448598130841,0.02385008517887564,0.02273957769355712,0.022667369530838165,0.022833419823559936,0.022590361445783132,0.02358036573628489,0.02330895795246801,0.02293780326422585,0.0224622030237581,0.02241962774957699,0.022481265611990008,0.02231404958677686,0.022979072630283134,0.022993142396127472,0.023431294678316124,0.02311912225705329,0.0229126213592233,0.023246951219512195,0.02456538170823885,0.02463605823068309,0.024390243902439025,0.025865209471766848,0.02556818181818182,0.02516602586508214,0.025008683570684264,0.02481902792140641,0.024821489289357363,0.024832214765100672,0.02453580901856764,0.02419882275997384,0.024025974025974027,0.023863269912931313,1.0
NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.018518518518518517,0.015503875968992248,0.0196078431372549,0.022598870056497175,0.02336448598130841,0.023622047244094488,0.02112676056338028,0.018867924528301886,0.01694915254237288,0.014962593516209476,0.012578616352201259,0.02681992337164751,0.024305555555555556,0.021671826625386997,0.01991465149359886,0.018494055482166448,0.016826923076923076,0.016018306636155607,0.015283842794759825,0.014583333333333334,0.013958125623130608,0.012037833190025795,0.011666666666666667,0.01082753286929621,0.009749303621169917,0.008353221957040573,0.007387862796833773,0.006635071090047393,0.005847953216374269,0.0055621771950735005,0.004861111111111111,0.00426829268292683,0.018617021276595744,0.017013232514177693,0.01568709475005229,0.014828897338403042,0.01411470430587815,0.013193052772211089,0.012943962115232834,0.012899355032248387,0.012876751096646384,0.011955815464587394,0.011865035224323322,0.012116020070982744,0.01203814064362336,0.012073613878794983,0.01201167489896722,0.012228113840493453,0.01228271052357656,0.012139303482587065,0.011994887425031953,0.011858085492971215,0.011979410388394946,0.012332145793368046,0.012534447506445017,0.012617473024712843,0.012297515053854634,0.012393233964160108,0.012163050624589087,0.012154874023987764,0.012513686844986703,0.012335274287465522,0.012353028724512577,0.012127410870835768,0.012031700288184437,0.012454886419927818,0.012428829329259825,0.012541749028696068,0.012396971118407827,0.012248123271434215,0.012181616832779624,0.012109046169785663,0.012078380982974623,0.012167155051598929,0.012311383294399899,0.013143211407315562,0.013223140495867768,0.013125911521633447,0.0130537257508914,0.01319182107093602,1.0
NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.009259259259259259,0.0072992700729927005,0.006369426751592357,0.016042780748663103,0.014018691588785047,0.011194029850746268,0.009584664536741214,0.008174386920980926,0.010899182561307902,0.010438413361169102,0.012962962962962963,0.014516129032258065,0.013452914798206279,0.012587412587412588,0.01740294511378849,0.02284263959390863,0.02564102564102564,0.024858757062146894,0.02478448275862069,0.023350253807106598,0.022571148184494603,0.02474793767186068,0.028094820017559263,0.028075970272502065,0.028793774319066146,0.028315946348733235,0.029454022988505746,0.02902557014512785,0.028169014084507043,0.030226700251889168,0.03053892215568862,0.030831878999418267,0.0335195530726257,0.032188841201716736,0.030991735537190084,0.029865604778496764,0.03213242453748783,0.033550792171481825,0.03506493506493506,0.0345821325648415,0.03415409054805401,0.03323029366306028,0.03490136570561457,0.0404961692812842,0.04009848751319029,0.04107264086897488,0.04350714048488874,0.043308368609573426,0.04210193099081988,0.043840691571472676,0.04546832373446499,0.0446481371969249,0.04590069284064665,0.048087739032620924,0.047830923248053395,0.047097480832420595,0.04891158290782048,0.05106154259607632,0.050571791613723,0.05082212257100149,0.05086818292981169,0.050373583996143646,0.05003573981415296,0.05057905932403687,0.052029864675688285,0.05285942128047391,0.053998632946001365,0.053175126345858054,0.052676843689529136,0.052294557097118465,0.05390608549168246,0.05526590198123045,0.056,0.0561389337641357,0.056396970904742924,0.05671227443981757,0.05631029730261863,0.057287607170693686,0.05813055233680958,0.059128431560760225,0.059988573605027615,0.06001132289111153,0.06017299736743136,0.05986903648269411,1.0
NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.06666666666666667,0.043478260869565216,0.043478260869565216,0.034482758620689655,0.017857142857142856,0.013888888888888888,0.02040816326530612,0.017045454545454544,0.011235955056179775,0.011990407673860911,0.012129380053908356,0.012359550561797753,0.012057272042200452,0.012539184952978056,0.009470361276745002,0.01197278911564626,0.014084507042253521,0.01263623440214816,0.012237960339943343,0.012919896640826873,0.012027491408934709,0.011901899495070931,0.014174154899443731,0.015951471579420354,0.020984759671746775,0.021608964709817696,0.023916335685915936,0.024450073323556858,0.024384901803314596,0.027737752161383286,0.03170520901406076,0.03292277158367871,0.03539239393273247,0.037540197073137174,0.03799514955537591,0.036346763591369576,0.041011170243873914,0.044431930170350555,0.04670924226934158,0.04873343824559622,0.04981644640234949,0.04929602232095755,0.04935641667230225,0.05148690634709276,0.04984750186037249,0.04756523217553931,0.05468415521737438,0.055301016271659405,0.05427305531448408,0.05424388668616229,0.05640460059870805,0.05801036358185945,0.06062104927818112,0.0621998514728938,0.06257830370927196,0.062093669128321656,0.061667277362418046,0.0631274264317383,0.06484079911411798,0.06585849515471247,0.06608885673365128,0.06649159280738227,0.066807668986227,0.06652613526742648,0.06755575765757445,0.06857021697646477,0.0696967148783496,0.07044925471665335,0.0706394006437428,0.07076960925007175,0.07048818216821243,0.0710426886966559,0.07145659213159662,0.07158844074130316,0.07198558322411533,0.07237714502211161,0.07220052674598129,0.07184767750754391,0.07183802902793024,0.07239446331434993,0.07224281595539081,0.07259872066082401,0.07288573111286543,0.07325612712092648,0.07319266387326011,0.0728589557089356,0.07330256435570255,0.07364839505565161,0.07376928728875827,0.07387539134733334,0.07415055492611138,0.07427181514138036,0.0746545792146797,0.07487734199652746,0.07506847992663296,0.07518466567536165,0.07556310632984344,0.07565306501585095,0.07585740531289085,1.0
NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007352941176470588,0.005154639175257732,0.009615384615384616,0.008547008547008548,0.0071174377224199285,0.015873015873015872,0.016574585635359115,0.017369727047146403,0.020242914979757085,0.02018348623853211,0.019169329073482427,0.01744186046511628,0.016331658291457288,0.018497109826589597,0.017189079878665317,0.01743119266055046,0.017035775127768313,0.020883534136546186,0.019330855018587362,0.023048327137546468,0.023048327137546468,0.027551659361302442,0.029807130333138514,0.029477196885428252,0.02981029810298103,0.029426686960933535,0.029426686960933535,0.03212669683257918,0.03282828282828283,0.03332011106703689,0.03496240601503759,0.03634361233480176,0.03506907545164718,0.03530598520511096,0.034858387799564274,0.03605980650835532,0.03729006547110732,0.03697749196141479,0.03897116134060795,0.03723008190618019,0.03916827852998066,0.039421506881268956,0.03830734966592428,0.038841201716738195,0.04013448203404076,0.04128819157720892,0.04131903059197457,0.04244186046511628,0.04358490566037736,0.044534412955465584,0.0453080229226361,0.0453080229226361,0.044993775564645205,0.04433497536945813,0.04460966542750929,0.044828132425154446,0.045454545454545456,0.04561244524996224,0.0453541451921661,0.04568381611183168,0.04557106237539162,0.04559483726150393,0.04537931034482759,0.04551630434782609,0.045940170940170943,0.046050905274206244,0.04630593132154006,0.04644002565747274,0.045760598503740646,0.04609144542772861,0.04587375733620793,0.04464182720036913,0.044560645674661815,0.044310171198388724,0.0441549839938183,0.04437609841827768,0.044333910034602075,0.044847837693539776,0.04473380237320172,0.04480715251065599,0.04474848266639234,0.0446927374301676,1.0
NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.01818181818181818,0.01818181818181818,0.01098901098901099,0.013071895424836602,0.012658227848101266,0.010309278350515464,0.01606425702811245,0.021352313167259787,0.024509803921568627,0.018656716417910446,0.019230769230769232,0.02197802197802198,0.016198704103671708,0.017839444995044598,0.02336028751123091,0.02501954652071931,0.02606310013717421,0.027724049000644745,0.026255707762557076,0.02505446623093682,0.029697900665642603,0.028122020972354625,0.03451251078515962,0.03460912052117264,0.038871951219512195,0.038871951219512195,0.038871951219512195,0.038871951219512195,0.038871951219512195,0.038871951219512195,0.04632972322503008,0.045651545796012716,0.04629374483328741,0.04668634290313926,0.045871559633027525,0.04537389100126743,0.04643206256109482,0.04875739644970414,0.0489366567573748,0.04750384869144491,0.04782421370099095,0.047185780787135,0.048937942523948355,0.049888911331044235,0.0501984126984127,0.049852216748768476,0.049750323654521915,0.04972677595628415,0.04972677595628415,0.04929078014184397,0.0516162669447341,0.053340328786288915,0.05471071490998077,0.05239742956005932,0.05248573757131214,0.05228970444949659,0.05238095238095238,0.052510009239297814,0.052783254967389656,0.053270198283515834,0.05296269202633504,0.05287556135013762,0.05287556135013762,0.05270515867468195,0.05270515867468195,0.050313626050980914,0.05279296093854153,0.052171678231817016,0.05165210786175465,0.05141710559317783,0.050767706785537395,0.050755806808406044,0.05114188532555879,0.05065710872162485,0.05026423957721668,0.04981421272642824,0.0496152520960147,0.049661658447069615,0.04913783387805703,0.04874575528535437,0.04828106476991055,0.04765411319166842,0.04540271587021872,0.04517579721995094,0.044327124215559316,0.04401772525849335,0.04387306442362837,0.043172878816257726,0.04204969509420224,0.041361443630516345,0.041227059136448266,1.0
NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056925996204933585,0.009602194787379973,0.014736842105263158,0.014248704663212436,0.009829619921363041,0.008869966294128083,0.0061162079510703364,0.006307339449541285,0.008779686710459828,0.009181770360097556,0.011103291891469231,0.012375636981315215,0.014008620689655173,0.01548657755562002,0.01859182409995685,0.020847400405131666,0.023350299133851237,0.02674385804666407,0.030316681480038476,0.034218386989711254,0.03696021302049164,0.039721841744810873,0.044451537920083814,0.0478330658105939,0.05229228422597634,0.054824854826192836,0.05719752152410011,0.06095758656282256,0.061551073764907246,0.06386000614751926,0.06618435018022775,0.06903287703750594,0.06887954382797187,0.06944269493080923,0.06966060215465812,0.06855431458357975,0.07285840204954157,0.07394792979734316,0.07596870919474993,0.07698160376076738,0.07734253156199128,0.07685002153435005,0.07608110215015662,0.07591092414808027,0.07613716124835225,0.0768527144914034,0.07696156925540433,0.0768917458555188,0.07702110687035278,0.07661493837966306,0.07750470797891837,0.07768429763464589,0.07803935118174941,0.0800778899357192,0.08015863808168823,0.0800633026301456,0.08019724422328334,0.08015763241361219,0.0802879652590738,0.08071385953200967,0.08068852170340152,0.080607367684775,0.08037134051497331,0.08029549154323416,0.08035923355892516,0.0804774641475074,0.0805437018650436,0.08048775670848862,0.0804651541117503,0.08036893220144993,0.0802427811497382,0.08029392893490862,0.0802710889031593,0.08031766532474134,0.08033772196562512,0.08022039138281689,0.08014866174566244,0.07995856424570429,0.07992686853324489,0.080028511485287,0.07996322790391011,0.07992698193791861,0.07995159940512044,0.07986935156812668,0.07982034262093088,0.07977977925038211,0.07977976498411056,0.07982063016564309,0.07985534880662766,0.07984281855623017,0.07988307494047665,0.0798538799422,0.07982148865524409,0.07976813284966915,1.0
OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.012145748987854251,0.008547008547008548,0.013921113689095127,0.014209591474245116,0.01422475106685633,0.01845444059976932,0.016710642040457344,0.017793594306049824,0.01756511205330103,0.02017589239524056,0.025034137460172964,0.025530243519245877,0.027911784975878703,0.02717391304347826,0.027287319422150885,0.029448156396931453,0.031967582170193604,0.03492262651610205,0.03749028749028749,0.03864296081277213,0.03929908132017693,0.03952,0.038310115081768625,0.03629842180774749,0.04450549450549451,0.046341463414634146,0.04625445897740785,0.04589875919622269,0.04415508126101429,0.040708729472774416,0.03941764113683884,0.04059175047369188,0.04314864673373955,0.044662309368191724,0.045532532664643,0.045556769260425366,0.045537226368939344,0.04612839990198481,0.04765597041631874,0.053991560205792245,0.05411255411255411,0.053479931682322804,0.05281125536647183,0.05212936922458819,0.05158012992722122,0.0539870278519649,0.056734958746639474,0.05743594378417461,0.056658700847273515,0.05618167236503314,0.05569168154823705,0.05478180129990715,0.05687128712871287,0.05762276915898752,0.05820527414152912,0.05862491187711031,0.05860725856357613,0.05819992120626052,0.0582507206637137,0.05941893805921166,0.06048250084947333,0.060796923688921305,0.06075858933558485,0.06211990957429872,0.06161271114732521,0.06109691128014042,0.06057208654020969,0.06101208278502213,0.061805207442573645,0.0615976622399676,0.06126352450826458,0.060577897938492734,0.06123186391683807,0.06207010400044021,0.06243374738387106,0.06266262507041498,0.06234770632482255,0.06219166579195969,0.06178037686809617,0.06187876602976773,0.06182644670310026,0.06208935611038108,0.062262452490498096,0.06204542081044975,0.06252295037822224,0.06214153786332264,0.061885176900690286,1.0
OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.023255813953488372,0.02040816326530612,0.018867924528301886,0.029850746268656716,0.024691358024691357,0.02830188679245283,0.03048780487804878,0.02880658436213992,0.02880658436213992,0.03978779840848806,0.037296037296037296,0.035416666666666666,0.04063604240282685,0.04027777777777778,0.03876852907639681,0.03850050658561297,0.036300777873811585,0.03677058353317346,0.038490566037735846,0.045609257998638526,0.0519053876478318,0.04759071980963712,0.049162011173184354,0.05032119914346895,0.048730964467005075,0.0465341735336888,0.04949587534372136,0.054400707651481646,0.05562632696390658,0.05562632696390658,0.05562632696390658,0.05562632696390658,0.05562632696390658,0.05846702317290552,0.058762530245419976,0.059369817578772806,0.059369817578772806,0.06077694235588972,0.059981544140264534,0.06007929246721561,0.06073943661971831,0.06161819752375468,0.06137683162842134,0.06136606189967983,0.06180212931706051,0.05993452530848653,0.05886717783823893,0.05992236778262979,0.06028115320467,0.06011560693641618,0.06023550724637681,0.06028131279303416,0.05920908892287525,0.059309146208994135,0.05883597883597884,0.05730777159348588,0.05726961080863077,0.05608028335301062,0.05499331678441856,0.05425772418990203,0.05338276181649675,0.05358119190814653,0.054049168474331166,0.05353997886579782,0.05248760471875534,0.052225020990764065,0.0515498093817338,0.051412614980289095,0.05184219106618846,0.05173521850899743,0.05185067007019783,0.05176767676767677,0.0518853225303833,0.0518853225303833,0.05347839411584431,0.053072208102855435,0.05246913580246913,0.05214368482039398,0.05154933599885763,0.05141643059490085,0.05090909090909091,0.05052748473070516,0.0501290585518272,0.0496055622409413,0.04891161814843955,0.04780114722753346,0.046445380232846174,0.045553935860058306,0.044547398431931576,1.0
